出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"1150317","11502","3528","安馳","電子通路業","681191","1456934","560452","-53.244896474377015","21.543147316808575","2138125","1139527","87.63267566279693","年對年_AI伺服器應用帶動測試相關需求增加及工控需求回升。因農曆新年及主要供應商政策調整，客戶提前於一月拉貨。"
"1150317","11502","3530","晶相光","半導體業","134239","214315","100840","-37.36369362853743","33.12078540261801","348554","219644","58.690426326237","因監控系列產品營收較去年同期大幅成長所致。"
"1150317","11502","3532","台勝科","半導體業","1000930","1115282","1039797","-10.253191569486463","-3.7379411558217615","2116213","1954319","8.283908614714385","-"
"1150317","11502","3533","嘉澤","電子零組件業","2320003","3520081","2208096","-34.092340488755795","5.068031462400185","5840084","4885726","19.53359643991497","-"
"1150317","11502","3535","晶彩科","光電業","131154","151799","2654","-13.600221345331656","4841.748304446119","282953","4239","6574.994102382638","本公司以銷售機台為主，115年2月出售機台較去年同期多，此為產業特性，尚屬正常"
"1150317","11502","3543","州巧","光電業","215342","327307","270637","-34.207945445713044","-20.43142659725019","542649","567927","-4.450924150463","-"
"1150317","11502","3545","敦泰","半導體業","725049","848311","930444","-14.530284294321305","-22.07494486503218","1573360","1941035","-18.942213818916198","-"
"1150317","11502","3550","聯穎","電子零組件業","172909","375716","241823","-53.97880313854081","-28.49770286531885","548625","475255","15.438028006017822","-"
"1150317","11502","3557","嘉威","居家生活","401570","565842","642218","-29.031425733685374","-37.47138822019937","967413","1276834","-24.233455562743472","-"
"1150317","11502","3563","牧德","光電業","285091","240058","271747","18.759216522673686","4.910449793373984","525149","487112","7.808676444021088","-"
"1150317","11502","3576","聯合再生","光電業","136090","119904","308888","13.49913263944489","-55.941959545207325","255994","528385","-51.55161482631036","太陽能需求減緩，導致本年營收較去年減少。"
"1150317","11502","3583","辛耘","半導體業","1049403","1017508","931356","3.1346190889899637","12.674745210209629","2066911","1820451","13.538403395642069","-"
"1150317","11502","3588","通嘉","半導體業","111174","134612","108703","-17.411523489733455","2.2731663339558246","245786","227280","8.142379443857797","-"
"1150317","11502","3591","艾笛森","光電業","178751","201422","186394","-11.255473582826106","-4.100453877270728","380173","392298","-3.0907626345278336","-"
"1150317","11502","3592","瑞鼎","半導體業","1669379","1767799","1914886","-5.567375023970485","-12.82097211008906","3437178","3840588","-10.50386034638446","-"
"1150317","11502","3593","力銘","電子零組件業","20757","56948","65853","-63.550958769403664","-68.4797959090702","77705","130057","-40.25311978594001","主要係因產業淡季配合春節假期調整休假天數，致出貨天數較去年同期減少所致。"
"1150317","11502","3596","智易","通信網路業","4025608","4233376","4310031","-4.907856046805198","-6.599094066840818","8258984","8250767","0.0995907410789809","-"
"1150317","11502","3605","宏致","電子零組件業","781391","1058355","729069","-26.169291022388517","7.176549819015759","1839746","1627329","13.053107269642464","-"
"1150317","11502","3607","谷崧","電子零組件業","161427","228239","173149","-29.272823662914753","-6.769891827270155","389666","415679","-6.257953853815083","-"
"1150317","11502","3617","碩天","其他電子業","822372","960792","815474","-14.40686433692204","0.8458884035542519","1783164","1800958","-0.9880297041907696","-"
"1150317","11502","3622","洋華","光電業","124903","132272","95490","-5.57109592355147","30.802178238559012","257176","265144","-3.005159460519567","-"
"1150317","11502","3645","達邁","電子零組件業","161746","173437","176773","-6.740776189625051","-8.500732577938939","335183","370143","-9.444998284446822","-"
"1150317","11502","3652","精聯","電腦及週邊設備業","176134","208608","172095","-15.56699647185151","2.3469595281675817","384742","346910","10.905422155602318","-"
"1150317","11502","3653","健策","電子零組件業","1268426","1873115","1484756","-32.28253470822667","-14.570070772571386","3141541","2931944","7.148738175081107","-"
"1150317","11502","3661","世芯-KY","半導體業","826686","1432291","3606459","-42.28225968046996","-77.07762655834989","2258651","6867392","-67.11049842502074","本月營收較去年同期減少，係因量產產品減少所致。"
"1150317","11502","3665","貿聯-KY","其他電子業","6387852","7455820","5001880","-14.323950953751567","27.709021407950612","13843672","10557716","31.12373926330278","-"
"1150317","11502","3669","圓展","通信網路業","206879","185627","160501","11.448765535186153","28.895770119812337","392506","328150","19.611762913301845","-"
"1150317","11502","3673","TPK-KY","光電業","4931851","6697447","4147520","-26.362224292331092","18.910843106241803","11629298","8640521","34.5902405653548","-"
"1150317","11502","3679","新至陞","電子零組件業","233712","414475","382768","-43.61252186500995","-38.94160431384024","648187","797216","-18.693679002930196","-"
"1150317","11502","3686","達能","半導體業","7593","7299","6942","4.027949034114262","9.377700950734658","14892","14111","5.53468924952165","本期營收相較去年同期增加，主要係本期電子零組件材料交易的品項規格不同，加上整體交易的平均價格較去年同期上升所致。"
"1150317","11502","3694","海華","通信網路業","731660","1101212","759499","-33.55866082098633","-3.665442614144324","1832872","1453942","26.062250076000282","-"
"1150317","11502","3701","大眾控","電腦及週邊設備業","512721","777626","832911","-34.06586199535509","-38.44228254879573","1290347","1803872","-28.46792898830959","-"
"1150317","11502","3702","大聯大","電子通路業","79683932","95168057","72838266","-16.27029645041508","9.398447239257452","174851989","138666315","26.095504160473293","-"
"1150317","11502","3703","欣陸","建材營造","1699693","2053810","2459226","-17.241955195465987","-30.885042692294242","3753503","4816572","-22.07107046256134","-"
"1150317","11502","3704","合勤控","通信網路業","1759583","1777555","2137211","-1.0110516974158323","-17.669195975502653","3537138","4819094","-26.601597727705663","-"
"1150317","11502","3705","永信","生技醫療業","523507","697119","628145","-24.904212910564766","-16.658255657531303","1220626","1366452","-10.671871386627558","-"
"1150317","11502","3706","神達","電腦及週邊設備業","9440329","10266946","7532350","-8.051245229107078","25.330461277025098","19707275","15174426","29.871634024245793","-"
"1150317","11502","3708","上緯投控","綠能環保","29370","51108","109403","-42.53345855834703","-73.15430107035456","80478","244612","-67.09973345543146","拉擠板材訂單減少"
"1150317","11502","3711","日月光投控","半導體業","52096847","59988631","44960788","-13.155466074896758","15.871739169696047","112085478","94405049","18.728266323975955","-"
"1150317","11502","3712","永崴投控","電腦及週邊設備業","1276375","1293115","2351656","-1.2945484353673107","-45.724417176661895","2569490","5738931","-55.227027472538005","主要係因子公司承接工程案件依進度認列收入"
"1150317","11502","3714","富采","光電業","1464736","1889232","1764878","-22.46923617639337","-17.006387976959314","3353968","3608590","-7.055996940633322","-"
"1150317","11502","3715","定穎投控","電子零組件業","1620477","1861523","1316587","-12.948859616561277","23.081649750453256","3482000","3027253","15.02177056228865","-"
"1150317","11502","3716","中化控股","生技醫療業","621628","880229","669514","-29.37883209937414","-7.1523523033125525","1501857","1526114","-1.5894618619578877","-"
"1150317","11502","3717","聯嘉投控","汽車工業","606334","564637","0","7.384744534984423","","1170971","0","","聯嘉光電投控（公司代號：3717）於114年8月份起100%認列聯嘉光電（原公司代號：6288）的營收。"
"1150317","11502","4104","佳醫","生技醫療業","695983","805320","720743","-13.576839020513585","-3.43534380493463","1501303","1416370","5.996526331396457","-"
"1150317","11502","4106","雃博","生技醫療業","188302","187009","170249","0.6914105738226503","10.603880199002637","375311","361891","3.7082989076821473","-"
"1150317","11502","4108","懷特","生技醫療業","9223","15435","8785","-40.24619371558147","4.985771200910643","24658","17993","37.04218307119435","本期出貨持續成長，累計營收較去年同期成長37%"
"1150317","11502","4119","旭富","生技醫療業","118509","129683","84685","-8.616395364080104","39.94095766664699","248192","191536","29.579817893242","-"
"1150317","11502","4133","亞諾法","生技醫療業","27814","25696","31760","8.242528019925281","-12.424433249370278","53511","54619","-2.028598106885882","-"
"1150317","11502","4137","麗豐-KY","生技醫療業","195922","378619","292060","-48.25352134995867","-32.91720879271383","574541","466416","23.182094953860933","-"
"1150317","11502","4142","國光生","生技醫療業","5849","10983","7281","-46.74496949831558","-19.667628073066886","16831","69130","-75.65311731520325","累計月營收較去年同期減少主因為配合國外客戶出貨時程所致。"
"1150317","11502","4148","全宇生技-KY","生技醫療業","174096","145082","157065","19.9983457630857","10.843281443988158","319178","286316","11.47752832534682","-"
"1150317","11502","4155","訊映","生技醫療業","105941","131487","95592","-19.428536661419","10.826219767344547","237428","250304","-5.1441447200204555","-"
"1150317","11502","4164","承業醫","生技醫療業","268691","314731","218884","-14.62836517534021","22.754975238025622","583422","446485","30.670011310570345","-"
"1150317","11502","4190","佐登-KY","生技醫療業","138335","206980","179416","-33.1650401004928","-22.897066036473895","345315","391031","-11.691144691853076","-"
"1150317","11502","4306","炎洲","塑膠工業","799288","1225902","969662","-34.800008483549256","-17.570452384439115","2025190","1919272","5.5186549900170485","-"
"1150317","11502","4414","如興","紡織纖維","1137585","1163385","1223003","-2.217666550625975","-6.984283767088061","2300970","2371541","-2.975744463199245","-"
"1150317","11502","4426","利勤","紡織纖維","52697","79261","79501","-33.51459103468288","-33.71529917862669","131958","147861","-10.755371599001766","-"
"1150317","11502","4438","廣越","紡織纖維","772311","1039301","826547","-25.689381613218885","-6.561756318757433","1811612","1841968","-1.6480199438861045","-"
"1150317","11502","4439","冠星-KY","紡織纖維","400746","543689","531352","-26.291317278811967","-24.579939475150184","944359","985957","-4.219048092361026","-"
"1150317","11502","4440","宜新實業","紡織纖維","72752","105543","72812","-31.068853453094945","-0.082403999340768","178295","153762","15.9551774820827","-"
"1150317","11502","4441","振大環球","紡織纖維","586105","701250","507056","-16.419964349376116","15.589796787731533","1287355","965025","33.401207222610815","-"
"1150317","11502","4526","東台","電機機械","260616","357638","369586","-27.12854897969455","-29.484341939359176","618254","826430","-25.189792238907106","-"
"1150317","11502","4532","瑞智","電機機械","1789302","1964103","2011265","-8.899787842083638","-11.035989787521784","3753405","4259647","-11.884599827168778","-"
"1150317","11502","4536","拓凱","運動休閒","560998","901765","699845","-37.78889178444495","-19.839678786016904","1462763","1473731","-0.7442335134430911","-"
"1150317","11502","4540","全球傳動","電機機械","172266","269099","128136","-35.98415453048878","34.43997003184117","441365","273512","61.36951943607593","因傳動系統元件產品訂單需求上升，故使本期營業收入增加。"
"1150317","11502","4545","銘鈺","電子零組件業","174370","196410","188434","-11.221424571050354","-7.463621214855069","370781","388456","-4.550064872212039","-"
"1150317","11502","4551","智伸科","汽車工業","659173","830641","590142","-20.6428529292438","11.697354196108734","1489814","1357975","9.708499788287709","-"
"1150317","11502","4552","力達-KY","電機機械","139482","280599","176395","-50.29134102402361","-20.926330111397714","420588","443325","-5.128743021485366","-"
"1150317","11502","4555","氣立","電機機械","127706","143315","121516","-10.891393085162056","5.093979393660094","271021","236111","14.785418722549988","-"
"1150317","11502","4557","永新-KY","汽車工業","220583","312379","330577","-29.3860982972607","-33.27333722551781","532962","731727","-27.16381929326101","-"
"1150317","11502","4560","強信-KY","電機機械","127914","144830","136942","-11.679900573085687","-6.592572037797024","272744","263626","3.458687686343532","-"
"1150317","11502","4562","穎漢","電機機械","33043","70920","55512","-53.40806542583192","-40.475933131575154","103963","124434","-16.45129144767507","-"
"1150317","11502","4564","元翎","電機機械","64292","82887","88513","-22.43415734674919","-27.364341961067865","147179","215753","-31.783567320037264","-"
"1150317","11502","4566","時碩工業","電機機械","379804","507793","390743","-25.204955562601295","-2.7995383154656643","887597","837674","5.959717025955205","-"
"1150317","11502","4569","六方科-KY","汽車工業","143058","177211","160524","-19.272505657098037","-10.8806159826568","320269","305036","4.993836793034265","-"
"1150317","11502","4571","鈞興-KY","電機機械","186417","332623","199950","-43.955469104662036","-6.768192048012003","519561","569419","-8.755942460648486","-"
"1150317","11502","4572","駐龍","電機機械","62395","56391","50134","10.647089074497703","24.456456696054573","118786","113463","4.6913971955615485","-"
"1150317","11502","4576","大銀微系統","電機機械","255227","278321","209194","-8.297613187650231","22.004933219882023","533548","372744","43.14060051939133","-"
"1150317","11502","4581","光隆精密-KY","汽車工業","84923","93824","80143","-9.486911664392906","5.964338744494216","178762","186490","-4.143921926108638","-"
"1150317","11502","4583","台灣精銳","電機機械","249327","296883","274018","-16.01843150331949","-9.010721923377297","546210","512762","6.523104286199056","-"
"1150317","11502","4585","達明","其他電子業","138428","136829","156656","1.168611917064365","-11.635685833929118","275257","291646","-5.619483894858836","-"
"1150317","11502","4588","玖鼎電力","其他電子業","11388","103277","70009","-88.97334353244187","-83.73351997600308","114664","80539","42.37077689069891","因按照合約規範，每月出貨數量依客戶通知出貨。"
"1150317","11502","4590","富田-創","電機機械","80678","79261","96386","1.7877644743316385","-16.2969725893802","159939","217728","-26.54183201058201","-"
"1150317","11502","4720","德淵","化學工業","190930","369415","240300","-48.315580038709854","-20.5451518934665","560345","611469","-8.360849037318326","-"
"1150317","11502","4722","國精化","化學工業","228239","343215","287888","-33.49970135337908","-20.71951592285889","571454","562999","1.5017788663923026","-"
"1150317","11502","4736","泰博","生技醫療業","262114","368161","310701","-28.804517588772303","-15.637864055796408","630275","678122","-7.055810016486709","-"
"1150317","11502","4737","華廣","生技醫療業","110554","127221","155592","-13.100824549406152","-28.946218314566302","237775","321539","-26.050961158677485","-"
"1150317","11502","4739","康普","化學工業","667186","888810","228368","-24.9349129735264","192.15389196384783","1555996","653522","138.09389737453367","本月營收及累計營收較去年同期增加，主係動力電池材料銷售增加。"
"1150317","11502","4746","台耀","生技醫療業","232724","375331","292631","-37.99499641649637","-20.471857048638046","608055","658772","-7.698718221175156","-"
"1150317","11502","4755","三福化","化學工業","332099","421150","395832","-21.144722782856466","-16.101022656076314","753250","744852","1.1274723032226537","-"
"1150317","11502","4763","材料*-KY","化學工業","749568","984780","1431716","-23.884725522451713","-47.645482763341334","1734348","2636994","-34.23011201390674","-"
"1150317","11502","4764","雙鍵","化學工業","233067","255154","185583","-8.656340876490276","25.5863953056045","488221","437380","11.62398829393205","-"
"1150317","11502","4766","南寶","化學工業","1478450","1965285","1732398","-24.77172522051509","-14.65875624423487","3443735","3515871","-2.0517248784156186","-"
"1150317","11502","4770","上品","化學工業","207263","364454","300636","-43.130545967392315","-31.05848933594114","571718","541757","5.53033924803925","-"
"1150317","11502","4771","望隼","生技醫療業","314685","367954","259379","-14.477081374302223","21.32246635232613","682639","515956","32.30566172309267","-"
"1150317","11502","4807","日成-KY","貿易百貨","175040","191520","161643","-8.60484544695071","8.288017421107007","366560","371620","-1.3616059415531996","-"
"1150317","11502","4904","遠傳","通信網路業","9005133","9663053","8568811","-6.808614213334026","5.091978338651652","18668186","17227312","8.363893334026805","-"
"1150317","11502","4906","正文","通信網路業","876526","1135271","1612073","-22.791474458521357","-45.62740024800366","2011797","3343107","-39.82253634119399","-"
"1150317","11502","4912","聯德控股-KY","電子零組件業","534424","652874","436645","-18.142857580482605","22.393248519964732","1187298","1020657","16.32683653764193","-"
"1150317","11502","4915","致伸","電子零組件業","4241461","6059482","5117246","-30.00291113992912","-17.11438144658279","10300943","9357433","10.083000327119628","-"
"1150317","11502","4916","事欣科","電腦及週邊設備業","351831","302688","249537","16.235529654297494","40.99351999903822","654519","525226","24.61664121730455","-"
"1150317","11502","4919","新唐","半導體業","2384376","2464157","2571200","-3.237658964100096","-7.266023646546359","4848533","5022597","-3.465617488323272","-"
"1150317","11502","4927","泰鼎-KY","電子零組件業","910058","936443","1079410","-2.817576723836902","-15.689311753643194","1846501","2115583","-12.719047184629485","2月份自結數"
"1150317","11502","4930","燦星網","電器電纜","352891","662840","465846","-46.76075674370889","-24.247283437015668","1015731","1158341","-12.311573189587522","-"
